,semester,program,course_code,waitlisted,number_of_students
2079,202210,EC-MS-CS,CS587,T,149.0
2080,202210,EC-MS-CS,CS695,T,144.0
2081,202210,EC-MS-CS,ISA562,T,149.0
2082,202210,EC-MS-CS,ISA681,T,149.0
2083,202210,EC-MS-CS,SWE619,T,138.0
2084,202210,EC-MS-CS,SWE621,T,128.0
2085,202210,EC-MS-CS,SWE622,T,137.0
2086,202210,EC-MS-DAEN,AIT524,F,6.0
2087,202210,EC-MS-DAEN,AIT580,F,62.0
2088,202210,EC-MS-DAEN,AIT582,F,6.0
2089,202210,EC-MS-DAEN,AIT614,F,6.0
2090,202210,EC-MS-DAEN,AIT622,F,5.0
2091,202210,EC-MS-DAEN,AIT664,F,5.0
2092,202210,EC-MS-DAEN,AIT736,F,1.0
2093,202210,EC-MS-DAEN,CS504,F,105.0
2094,202210,EC-MS-DAEN,CS584,F,62.0
2095,202210,EC-MS-DAEN,DFOR510,F,10.0
2096,202210,EC-MS-DAEN,DFOR661,F,7.0
2097,202210,EC-MS-DAEN,GBUS738,F,4.0
2098,202210,EC-MS-DAEN,OR531,F,12.0
2099,202210,EC-MS-DAEN,OR541,F,13.0
2100,202210,EC-MS-DAEN,STAT515,F,119.0
2101,202210,EC-MS-DAEN,STAT554,F,11.0
2102,202210,EC-MS-DAEN,SYST568,F,8.0
2103,202210,EC-MS-DAEN,SYST573,F,5.0
2104,202210,EC-MS-DAEN,AIT524,T,143.0
2105,202210,EC-MS-DAEN,AIT580,T,87.0
2106,202210,EC-MS-DAEN,AIT582,T,143.0
2107,202210,EC-MS-DAEN,AIT614,T,143.0
2108,202210,EC-MS-DAEN,AIT622,T,144.0
2109,202210,EC-MS-DAEN,AIT664,T,144.0
2110,202210,EC-MS-DAEN,AIT736,T,148.0
2111,202210,EC-MS-DAEN,CS504,T,44.0
2112,202210,EC-MS-DAEN,CS584,T,87.0
2113,202210,EC-MS-DAEN,DFOR510,T,139.0
2114,202210,EC-MS-DAEN,DFOR661,T,142.0
2115,202210,EC-MS-DAEN,GBUS738,T,145.0
2116,202210,EC-MS-DAEN,OR531,T,137.0
2117,202210,EC-MS-DAEN,OR541,T,136.0
2118,202210,EC-MS-DAEN,STAT515,T,30.0
2119,202210,EC-MS-DAEN,STAT554,T,138.0
2120,202210,EC-MS-DAEN,SYST568,T,141.0
2121,202210,EC-MS-DAEN,SYST573,T,144.0
2122,202210,EC-MS-DFOR,DFOR661,F,7.0
2123,202210,EC-MS-DFOR,DFOR664,F,2.0
2124,202210,EC-MS-DFOR,DFOR710,F,3.0
2125,202210,EC-MS-DFOR,DFOR661,T,142.0
2126,202210,EC-MS-DFOR,DFOR664,T,147.0
2127,202210,EC-MS-DFOR,DFOR710,T,146.0
2128,202210,EC-MS-ELEN,ECE508,F,13.0
2129,202210,EC-MS-ELEN,ECE542,F,12.0
2130,202210,EC-MS-ELEN,ECE630,F,2.0
2131,202210,EC-MS-ELEN,ECE508,T,136.0
2132,202210,EC-MS-ELEN,ECE542,T,137.0
2133,202210,EC-MS-ELEN,ECE630,T,147.0
2134,202210,EC-MS-ISYS,CS531,F,104.0
2135,202210,EC-MS-ISYS,CS550,F,49.0
2136,202210,EC-MS-ISYS,CS571,F,4.0
2137,202210,EC-MS-ISYS,CS580,F,50.0
2138,202210,EC-MS-ISYS,CS583,F,53.0
2139,202210,EC-MS-ISYS,CS584,F,62.0
2140,202210,EC-MS-ISYS,INFS501,F,33.0
2141,202210,EC-MS-ISYS,INFS515,F,6.0
2142,202210,EC-MS-ISYS,INFS622,F,33.0
2143,202210,EC-MS-ISYS,INFS774,F,1.0
2144,202210,EC-MS-ISYS,ISA562,F,14.0
2145,202210,EC-MS-ISYS,ISA564,F,0.0
2146,202210,EC-MS-ISYS,STAT554,F,0.0
2147,202210,EC-MS-ISYS,SWE619,F,6.0
2148,202210,EC-MS-ISYS,SWE625,F,15.0
2149,202210,EC-MS-ISYS,SWE642,F,17.0
2150,202210,EC-MS-ISYS,CS531,T,45.0
2151,202210,EC-MS-ISYS,CS550,T,100.0
2152,202210,EC-MS-ISYS,CS571,T,145.0
2153,202210,EC-MS-ISYS,CS580,T,99.0
2154,202210,EC-MS-ISYS,CS583,T,96.0
2155,202210,EC-MS-ISYS,CS584,T,87.0
2156,202210,EC-MS-ISYS,INFS501,T,116.0
2157,202210,EC-MS-ISYS,INFS515,T,143.0
2158,202210,EC-MS-ISYS,INFS622,T,116.0
2159,202210,EC-MS-ISYS,INFS774,T,148.0
2160,202210,EC-MS-ISYS,ISA562,T,135.0
2161,202210,EC-MS-ISYS,ISA564,T,149.0
2162,202210,EC-MS-ISYS,STAT554,T,149.0
2163,202210,EC-MS-ISYS,SWE619,T,143.0
2164,202210,EC-MS-ISYS,SWE625,T,134.0
2165,202210,EC-MS-ISYS,SWE642,T,132.0
2166,202210,EC-MS-SWE,CS540,F,10.0
2167,202210,EC-MS-SWE,CS550,F,49.0
2168,202210,EC-MS-SWE,CS571,F,4.0
2169,202210,EC-MS-SWE,CS580,F,50.0
2170,202210,EC-MS-SWE,CS587,F,17.0
2171,202210,EC-MS-SWE,ECE542,F,12.0
2172,202210,EC-MS-SWE,ISA562,F,15.0
2173,202210,EC-MS-SWE,SWE619,F,20.0
2174,202210,EC-MS-SWE,SWE621,F,21.0
2175,202210,EC-MS-SWE,SWE637,F,8.0
2176,202210,EC-MS-SWE,CS540,T,139.0
2177,202210,EC-MS-SWE,CS550,T,100.0
2178,202210,EC-MS-SWE,CS571,T,145.0
2179,202210,EC-MS-SWE,CS580,T,99.0
2180,202210,EC-MS-SWE,CS587,T,132.0
2181,202210,EC-MS-SWE,ECE542,T,137.0
2182,202210,EC-MS-SWE,ISA562,T,134.0
2183,202210,EC-MS-SWE,SWE619,T,129.0
2184,202210,EC-MS-SWE,SWE621,T,128.0
2185,202210,EC-MS-SWE,SWE637,T,141.0
2186,202210,EC-MS-TCOM,TCOM500,F,9.0
2187,202210,EC-MS-TCOM,TCOM514,F,9.0
2188,202210,EC-MS-TCOM,TCOM535,F,11.0
2189,202210,EC-MS-TCOM,TCOM570,F,2.0
2190,202210,EC-MS-TCOM,TCOM500,T,140.0
2191,202210,EC-MS-TCOM,TCOM514,T,140.0
2192,202210,EC-MS-TCOM,TCOM535,T,138.0
2193,202210,EC-MS-TCOM,TCOM570,T,147.0
2194,201970,EC-MS-ELEN,ECE542,F,12.0
2195,201970,EC-MS-ELEN,ECE584,F,8.0
2196,201970,EC-MS-ELEN,ECE587,F,6.0
2197,201970,EC-MS-ELEN,ECE631,F,2.0
2198,201970,EC-MS-ELEN,ECE681,F,4.0
2199,201970,EC-MS-ELEN,ECE542,T,137.0
2200,201970,EC-MS-ELEN,ECE584,T,141.0
2201,201970,EC-MS-ELEN,ECE587,T,143.0
2202,201970,EC-MS-ELEN,ECE631,T,147.0
2203,201970,EC-MS-ELEN,ECE681,T,145.0
2204,201970,EC-MS-ISA,ISA562,F,15.0
2205,201970,EC-MS-ISA,ISA562,T,134.0
2206,202010,EC-MS-AIT,AIT524,F,6.0
2207,202010,EC-MS-AIT,AIT542,F,14.0
2208,202010,EC-MS-AIT,AIT602,F,2.0
2209,202010,EC-MS-AIT,AIT677,F,8.0
2210,202010,EC-MS-AIT,AIT716,F,6.0
2211,202010,EC-MS-AIT,AIT524,T,143.0
2212,202010,EC-MS-AIT,AIT542,T,135.0
2213,202010,EC-MS-AIT,AIT602,T,147.0
2214,202010,EC-MS-AIT,AIT677,T,141.0
2215,202010,EC-MS-AIT,AIT716,T,143.0
2216,202010,EC-MS-CEIE,CEIE524,F,10.0
2217,202010,EC-MS-CEIE,CEIE575,F,19.0
2218,202010,EC-MS-CEIE,CEIE576,F,22.0
2219,202010,EC-MS-CEIE,CEIE578,F,4.0
2220,202010,EC-MS-CEIE,CEIE605,F,29.0
2221,202010,EC-MS-CEIE,CEIE679,F,1.0
2222,202010,EC-MS-CEIE,CEIE795,F,22.0
2223,202010,EC-MS-CEIE,CEIE524,T,139.0
2224,202010,EC-MS-CEIE,CEIE575,T,130.0
2225,202010,EC-MS-CEIE,CEIE576,T,127.0
2226,202010,EC-MS-CEIE,CEIE578,T,145.0
2227,202010,EC-MS-CEIE,CEIE605,T,120.0
2228,202010,EC-MS-CEIE,CEIE679,T,148.0
2229,202010,EC-MS-CEIE,CEIE795,T,127.0
2230,202010,EC-MS-CS,CS530,F,96.0
2231,202010,EC-MS-CS,CS531,F,145.0
2232,202010,EC-MS-CS,CS550,F,49.0
2233,202010,EC-MS-CS,CS583,F,53.0
2234,202010,EC-MS-CS,CS584,F,62.0
2235,202010,EC-MS-CS,CS675,F,2.0
2236,202010,EC-MS-CS,ISA562,F,15.0
2237,202010,EC-MS-CS,ISA681,F,1.0
2238,202010,EC-MS-CS,SWE619,F,0.0
2239,202010,EC-MS-CS,SWE621,F,0.0
2240,202010,EC-MS-CS,SWE622,F,0.0
2241,202010,EC-MS-CS,SWE632,F,22.0
2242,202010,EC-MS-CS,SWE681,F,2.0
2243,202010,EC-MS-CS,CS530,T,53.0
2244,202010,EC-MS-CS,CS531,T,4.0
2245,202010,EC-MS-CS,CS550,T,100.0
2246,202010,EC-MS-CS,CS583,T,96.0
2247,202010,EC-MS-CS,CS584,T,87.0
2248,202010,EC-MS-CS,CS675,T,147.0
2249,202010,EC-MS-CS,ISA562,T,134.0
2250,202010,EC-MS-CS,ISA681,T,148.0
2251,202010,EC-MS-CS,SWE619,T,149.0
2252,202010,EC-MS-CS,SWE621,T,149.0
2253,202010,EC-MS-CS,SWE622,T,149.0
2254,202010,EC-MS-CS,SWE632,T,127.0
2255,202010,EC-MS-CS,SWE681,T,147.0
2256,202010,EC-MS-DAEN,AIT524,F,6.0
2257,202010,EC-MS-DAEN,AIT580,F,62.0
2258,202010,EC-MS-DAEN,AIT582,F,6.0
2259,202010,EC-MS-DAEN,AIT614,F,6.0
2260,202010,EC-MS-DAEN,AIT622,F,5.0
2261,202010,EC-MS-DAEN,AIT664,F,5.0
2262,202010,EC-MS-DAEN,CS504,F,105.0
2263,202010,EC-MS-DAEN,OR531,F,73.0
2264,202010,EC-MS-DAEN,OR541,F,13.0
2265,202010,EC-MS-DAEN,OR542,F,2.0
2266,202010,EC-MS-DAEN,STAT515,F,119.0
2267,202010,EC-MS-DAEN,STAT544,F,5.0
2268,202010,EC-MS-DAEN,STAT554,F,11.0
2269,202010,EC-MS-DAEN,AIT524,T,143.0
2270,202010,EC-MS-DAEN,AIT580,T,87.0
2271,202010,EC-MS-DAEN,AIT582,T,143.0
2272,202010,EC-MS-DAEN,AIT614,T,143.0
2273,202010,EC-MS-DAEN,AIT622,T,144.0
2274,202010,EC-MS-DAEN,AIT664,T,144.0
2275,202010,EC-MS-DAEN,CS504,T,44.0
2276,202010,EC-MS-DAEN,OR531,T,76.0
2277,202010,EC-MS-DAEN,OR541,T,136.0
2278,202010,EC-MS-DAEN,OR542,T,147.0
2279,202010,EC-MS-DAEN,STAT515,T,30.0
2280,202010,EC-MS-DAEN,STAT544,T,144.0
2281,202010,EC-MS-DAEN,STAT554,T,138.0
2282,202010,EC-MS-ELEN,ECE542,F,12.0
2283,202010,EC-MS-ELEN,ECE584,F,8.0
2284,202010,EC-MS-ELEN,ECE586,F,4.0
2285,202010,EC-MS-ELEN,ECE590,F,12.0
2286,202010,EC-MS-ELEN,ECE542,T,137.0
2287,202010,EC-MS-ELEN,ECE584,T,141.0
2288,202010,EC-MS-ELEN,ECE586,T,145.0
2289,202010,EC-MS-ELEN,ECE590,T,137.0
2290,202010,EC-MS-ISYS,CS550,F,49.0
2291,202010,EC-MS-ISYS,INFS501,F,33.0
2292,202010,EC-MS-ISYS,INFS519,F,23.0
2293,202010,EC-MS-ISYS,INFS622,F,80.0
2294,202010,EC-MS-ISYS,INFS774,F,2.0
2295,202010,EC-MS-ISYS,CS550,T,100.0
2296,202010,EC-MS-ISYS,INFS501,T,116.0
2297,202010,EC-MS-ISYS,INFS519,T,126.0
2298,202010,EC-MS-ISYS,INFS622,T,69.0
2299,202010,EC-MS-ISYS,INFS774,T,147.0
2300,202010,EC-MS-TCOM,TCOM500,F,9.0
2301,202010,EC-MS-TCOM,TCOM535,F,11.0
2302,202010,EC-MS-TCOM,TCOM500,T,140.0
2303,202010,EC-MS-TCOM,TCOM535,T,138.0
2304,202070,EC-MS-AIT,AIT512,F,12.0
2305,202070,EC-MS-AIT,AIT524,F,6.0
2306,202070,EC-MS-AIT,AIT542,F,14.0
2307,202070,EC-MS-AIT,AIT582,F,6.0
2308,202070,EC-MS-AIT,AIT614,F,6.0
2309,202070,EC-MS-AIT,AIT660,F,11.0
2310,202070,EC-MS-AIT,AIT664,F,5.0
2311,202070,EC-MS-AIT,AIT672,F,13.0
2312,202070,EC-MS-AIT,AIT677,F,8.0
2313,202070,EC-MS-AIT,AIT512,T,137.0
2314,202070,EC-MS-AIT,AIT524,T,143.0
2315,202070,EC-MS-AIT,AIT542,T,135.0
2316,202070,EC-MS-AIT,AIT582,T,143.0
2317,202070,EC-MS-AIT,AIT614,T,143.0
2318,202070,EC-MS-AIT,AIT660,T,138.0
2319,202070,EC-MS-AIT,AIT664,T,144.0
2320,202070,EC-MS-AIT,AIT672,T,136.0
2321,202070,EC-MS-AIT,AIT677,T,141.0
2322,202070,EC-MS-CEIE,CEIE601,F,41.0
2323,202070,EC-MS-CEIE,CEIE634,F,11.0
2324,202070,EC-MS-CEIE,CEIE639,F,3.0
2325,202070,EC-MS-CEIE,CEIE601,T,108.0
2326,202070,EC-MS-CEIE,CEIE634,T,138.0
2327,202070,EC-MS-CEIE,CEIE639,T,146.0
2328,202070,EC-MS-CS,CS530,F,149.0
2329,202070,EC-MS-CS,CS531,F,145.0
2330,202070,EC-MS-CS,CS550,F,49.0
2331,202070,EC-MS-CS,CS583,F,53.0
2332,202070,EC-MS-CS,ISA673,F,4.0
2333,202070,EC-MS-CS,CS530,T,0.0
2334,202070,EC-MS-CS,CS531,T,4.0
2335,202070,EC-MS-CS,CS550,T,100.0
2336,202070,EC-MS-CS,CS583,T,96.0
2337,202070,EC-MS-CS,ISA673,T,145.0
2338,202070,EC-MS-DAEN,AIT524,F,6.0
2339,202070,EC-MS-DAEN,AIT580,F,62.0
2340,202070,EC-MS-DAEN,AIT590,F,2.0
2341,202070,EC-MS-DAEN,AIT614,F,6.0
2342,202070,EC-MS-DAEN,AIT622,F,5.0
2343,202070,EC-MS-DAEN,AIT664,F,5.0
2344,202070,EC-MS-DAEN,AIT722,F,2.0
2345,202070,EC-MS-DAEN,AIT736,F,3.0
2346,202070,EC-MS-DAEN,CS504,F,105.0
2347,202070,EC-MS-DAEN,CS584,F,22.0
2348,202070,EC-MS-DAEN,HAP780,F,1.0
2349,202070,EC-MS-DAEN,OR531,F,73.0
2350,202070,EC-MS-DAEN,OR568,F,3.0
2351,202070,EC-MS-DAEN,STAT515,F,119.0
2352,202070,EC-MS-DAEN,STAT544,F,5.0
2353,202070,EC-MS-DAEN,STAT554,F,10.0
2354,202070,EC-MS-DAEN,STAT663,F,3.0
2355,202070,EC-MS-DAEN,SYST568,F,8.0
2356,202070,EC-MS-DAEN,SYST573,F,5.0
2357,202070,EC-MS-DAEN,SYST688,F,2.0
2358,202070,EC-MS-DAEN,AIT524,T,143.0
2359,202070,EC-MS-DAEN,AIT580,T,87.0
2360,202070,EC-MS-DAEN,AIT590,T,147.0
2361,202070,EC-MS-DAEN,AIT614,T,143.0
2362,202070,EC-MS-DAEN,AIT622,T,144.0
2363,202070,EC-MS-DAEN,AIT664,T,144.0
2364,202070,EC-MS-DAEN,AIT722,T,147.0
2365,202070,EC-MS-DAEN,AIT736,T,146.0
2366,202070,EC-MS-DAEN,CS504,T,44.0
2367,202070,EC-MS-DAEN,CS584,T,127.0
2368,202070,EC-MS-DAEN,HAP780,T,148.0
2369,202070,EC-MS-DAEN,OR531,T,76.0
2370,202070,EC-MS-DAEN,OR568,T,146.0
2371,202070,EC-MS-DAEN,STAT515,T,30.0
2372,202070,EC-MS-DAEN,STAT544,T,144.0
2373,202070,EC-MS-DAEN,STAT554,T,139.0
2374,202070,EC-MS-DAEN,STAT663,T,146.0
2375,202070,EC-MS-DAEN,SYST568,T,141.0
2376,202070,EC-MS-DAEN,SYST573,T,144.0
2377,202070,EC-MS-DAEN,SYST688,T,147.0
2378,202070,EC-MS-ELEN,ECE513,F,4.0
2379,202070,EC-MS-ELEN,ECE527,F,15.0
2380,202070,EC-MS-ELEN,ECE542,F,12.0
2381,202070,EC-MS-ELEN,ECE587,F,6.0
2382,202070,EC-MS-ELEN,ECE513,T,145.0
2383,202070,EC-MS-ELEN,ECE527,T,134.0
2384,202070,EC-MS-ELEN,ECE542,T,137.0
2385,202070,EC-MS-ELEN,ECE587,T,143.0
2386,202070,EC-MS-ISYS,CS555,F,28.0
2387,202070,EC-MS-ISYS,INFS622,F,80.0
2388,202070,EC-MS-ISYS,CS555,T,121.0
2389,202070,EC-MS-ISYS,INFS622,T,69.0
2390,202070,EC-MS-OPRS,OR541,F,13.0
2391,202070,EC-MS-OPRS,OR542,F,2.0
2392,202070,EC-MS-OPRS,OR568,F,3.0
2393,202070,EC-MS-OPRS,OR541,T,136.0
2394,202070,EC-MS-OPRS,OR542,T,147.0
2395,202070,EC-MS-OPRS,OR568,T,146.0
2396,202070,EC-MS-STAT,STAT544,F,5.0
2397,202070,EC-MS-STAT,STAT554,F,11.0
2398,202070,EC-MS-STAT,STAT663,F,3.0
2399,202070,EC-MS-STAT,STAT544,T,144.0
2400,202070,EC-MS-STAT,STAT554,T,138.0
2401,202070,EC-MS-STAT,STAT663,T,146.0
2402,202070,EC-MS-SWE,CS551,F,30.0
2403,202070,EC-MS-SWE,CS587,F,17.0
2404,202070,EC-MS-SWE,ISA562,F,15.0
2405,202070,EC-MS-SWE,SWE637,F,8.0
2406,202070,EC-MS-SWE,CS551,T,119.0
2407,202070,EC-MS-SWE,CS587,T,132.0
2408,202070,EC-MS-SWE,ISA562,T,134.0
2409,202070,EC-MS-SWE,SWE637,T,141.0
2410,202070,EC-MS-TCOM,ECE542,F,12.0
2411,202070,EC-MS-TCOM,TCOM500,F,9.0
2412,202070,EC-MS-TCOM,TCOM515,F,10.0
2413,202070,EC-MS-TCOM,TCOM610,F,5.0
2414,202070,EC-MS-TCOM,TCOM616,F,5.0
2415,202070,EC-MS-TCOM,TCOM631,F,1.0
2416,202070,EC-MS-TCOM,ECE542,T,137.0
2417,202070,EC-MS-TCOM,TCOM500,T,140.0
2418,202070,EC-MS-TCOM,TCOM515,T,139.0
2419,202070,EC-MS-TCOM,TCOM610,T,144.0
2420,202070,EC-MS-TCOM,TCOM616,T,144.0
2421,202070,EC-MS-TCOM,TCOM631,T,148.0
2422,202110,EC-MS-AIT,AIT512,F,12.0
2423,202110,EC-MS-AIT,AIT524,F,6.0
2424,202110,EC-MS-AIT,AIT542,F,14.0
2425,202110,EC-MS-AIT,AIT580,F,62.0
2426,202110,EC-MS-AIT,AIT582,F,6.0
2427,202110,EC-MS-AIT,AIT660,F,11.0
2428,202110,EC-MS-AIT,AIT664,F,5.0
2429,202110,EC-MS-AIT,AIT690,F,13.0
2430,202110,EC-MS-AIT,AIT512,T,137.0
2431,202110,EC-MS-AIT,AIT524,T,143.0
2432,202110,EC-MS-AIT,AIT542,T,135.0
2433,202110,EC-MS-AIT,AIT580,T,87.0
2434,202110,EC-MS-AIT,AIT582,T,143.0
2435,202110,EC-MS-AIT,AIT660,T,138.0
2436,202110,EC-MS-AIT,AIT664,T,144.0
2437,202110,EC-MS-AIT,AIT690,T,136.0
2438,202110,EC-MS-CEIE,CEIE512,F,2.0
2439,202110,EC-MS-CEIE,CEIE527,F,6.0
2440,202110,EC-MS-CEIE,CEIE575,F,19.0
2441,202110,EC-MS-CEIE,CEIE576,F,22.0
2442,202110,EC-MS-CEIE,CEIE578,F,4.0
2443,202110,EC-MS-CEIE,CEIE605,F,29.0
2444,202110,EC-MS-CEIE,CEIE613,F,4.0
2445,202110,EC-MS-CEIE,CEIE649,F,2.0
2446,202110,EC-MS-CEIE,CEIE795,F,22.0
2447,202110,EC-MS-CEIE,CEIE512,T,147.0
2448,202110,EC-MS-CEIE,CEIE527,T,143.0
2449,202110,EC-MS-CEIE,CEIE575,T,130.0
2450,202110,EC-MS-CEIE,CEIE576,T,127.0
2451,202110,EC-MS-CEIE,CEIE578,T,145.0
2452,202110,EC-MS-CEIE,CEIE605,T,120.0
2453,202110,EC-MS-CEIE,CEIE613,T,145.0
2454,202110,EC-MS-CEIE,CEIE649,T,147.0
2455,202110,EC-MS-CEIE,CEIE795,T,127.0
2456,202110,EC-MS-CPE,CS571,F,4.0
2457,202110,EC-MS-CPE,ECE508,F,13.0
2458,202110,EC-MS-CPE,ECE516,F,9.0
2459,202110,EC-MS-CPE,ECE542,F,12.0
2460,202110,EC-MS-CPE,CS571,T,145.0
2461,202110,EC-MS-CPE,ECE508,T,136.0
2462,202110,EC-MS-CPE,ECE516,T,140.0
2463,202110,EC-MS-CPE,ECE542,T,137.0
2464,202110,EC-MS-CS,CS530,F,149.0
2465,202110,EC-MS-CS,CS531,F,99.0
2466,202110,EC-MS-CS,CS550,F,49.0
2467,202110,EC-MS-CS,CS571,F,4.0
2468,202110,EC-MS-CS,CS580,F,49.0
2469,202110,EC-MS-CS,CS583,F,50.0
2470,202110,EC-MS-CS,CS584,F,9.0
2471,202110,EC-MS-CS,SWE619,F,0.0
2472,202110,EC-MS-CS,SWE621,F,0.0
2473,202110,EC-MS-CS,SWE642,F,17.0
2474,202110,EC-MS-CS,SWE645,F,21.0
2475,202110,EC-MS-CS,CS530,T,0.0
2476,202110,EC-MS-CS,CS531,T,50.0
2477,202110,EC-MS-CS,CS550,T,100.0
2478,202110,EC-MS-CS,CS571,T,145.0
2479,202110,EC-MS-CS,CS580,T,100.0
2480,202110,EC-MS-CS,CS583,T,99.0
2481,202110,EC-MS-CS,CS584,T,140.0
2482,202110,EC-MS-CS,SWE619,T,149.0
2483,202110,EC-MS-CS,SWE621,T,149.0
2484,202110,EC-MS-CS,SWE642,T,132.0
2485,202110,EC-MS-CS,SWE645,T,128.0
2486,202110,EC-MS-DAEN,AIT524,F,6.0
2487,202110,EC-MS-DAEN,AIT580,F,62.0
2488,202110,EC-MS-DAEN,AIT614,F,6.0
2489,202110,EC-MS-DAEN,AIT622,F,5.0
2490,202110,EC-MS-DAEN,AIT664,F,5.0
2491,202110,EC-MS-DAEN,AIT726,F,2.0
2492,202110,EC-MS-DAEN,CS504,F,105.0
2493,202110,EC-MS-DAEN,ECE508,F,13.0
2494,202110,EC-MS-DAEN,GBUS738,F,4.0
2495,202110,EC-MS-DAEN,HAP720,F,15.0
2496,202110,EC-MS-DAEN,OR531,F,59.0
2497,202110,EC-MS-DAEN,OR541,F,13.0
2498,202110,EC-MS-DAEN,OR542,F,0.0
2499,202110,EC-MS-DAEN,OR568,F,0.0
2500,202110,EC-MS-DAEN,STAT515,F,119.0
2501,202110,EC-MS-DAEN,SYST568,F,0.0
2502,202110,EC-MS-DAEN,SYST573,F,5.0
2503,202110,EC-MS-DAEN,SYST584,F,24.0
2504,202110,EC-MS-DAEN,SYST664,F,4.0
2505,202110,EC-MS-DAEN,AIT524,T,143.0
2506,202110,EC-MS-DAEN,AIT580,T,87.0
2507,202110,EC-MS-DAEN,AIT614,T,143.0
2508,202110,EC-MS-DAEN,AIT622,T,144.0
2509,202110,EC-MS-DAEN,AIT664,T,144.0
2510,202110,EC-MS-DAEN,AIT726,T,147.0
2511,202110,EC-MS-DAEN,CS504,T,44.0
2512,202110,EC-MS-DAEN,ECE508,T,136.0
2513,202110,EC-MS-DAEN,GBUS738,T,145.0
2514,202110,EC-MS-DAEN,HAP720,T,134.0
2515,202110,EC-MS-DAEN,OR531,T,90.0
2516,202110,EC-MS-DAEN,OR541,T,136.0
2517,202110,EC-MS-DAEN,OR542,T,149.0
2518,202110,EC-MS-DAEN,OR568,T,149.0
2519,202110,EC-MS-DAEN,STAT515,T,30.0
2520,202110,EC-MS-DAEN,SYST568,T,149.0
2521,202110,EC-MS-DAEN,SYST573,T,144.0
2522,202110,EC-MS-DAEN,SYST584,T,125.0
2523,202110,EC-MS-DAEN,SYST664,T,145.0
2524,202110,EC-MS-ELEN,ECE580,F,6.0
2525,202110,EC-MS-ELEN,ECE590,F,12.0
2526,202110,EC-MS-ELEN,ECE630,F,2.0
2527,202110,EC-MS-ELEN,ECE635,F,1.0
2528,202110,EC-MS-ELEN,ECE660,F,7.0
2529,202110,EC-MS-ELEN,ECE698,F,5.0
2530,202110,EC-MS-ELEN,ECE699,F,2.0
2531,202110,EC-MS-ELEN,ECE580,T,143.0
2532,202110,EC-MS-ELEN,ECE590,T,137.0
2533,202110,EC-MS-ELEN,ECE630,T,147.0
2534,202110,EC-MS-ELEN,ECE635,T,148.0
2535,202110,EC-MS-ELEN,ECE660,T,142.0
2536,202110,EC-MS-ELEN,ECE698,T,144.0
2537,202110,EC-MS-ELEN,ECE699,T,147.0
2538,202110,EC-MS-ISYS,CS550,F,49.0
2539,202110,EC-MS-ISYS,INFS622,F,80.0
2540,202110,EC-MS-ISYS,SWE625,F,15.0
2541,202110,EC-MS-ISYS,CS550,T,100.0
2542,202110,EC-MS-ISYS,INFS622,T,69.0
2543,202110,EC-MS-ISYS,SWE625,T,134.0
2544,202110,EC-MS-OPRS,OR541,F,13.0
2545,202110,EC-MS-OPRS,OR542,F,2.0
2546,202110,EC-MS-OPRS,OR568,F,3.0
2547,202110,EC-MS-OPRS,OR541,T,136.0
2548,202110,EC-MS-OPRS,OR542,T,147.0
2549,202110,EC-MS-OPRS,OR568,T,146.0
2550,202110,EC-MS-SWE,CS550,F,49.0
2551,202110,EC-MS-SWE,SWE619,F,20.0
2552,202110,EC-MS-SWE,SWE621,F,21.0
2553,202110,EC-MS-SWE,CS550,T,100.0
2554,202110,EC-MS-SWE,SWE619,T,129.0
2555,202110,EC-MS-SWE,SWE621,T,128.0
2556,202110,EC-MS-SYST,SYST505,F,6.0
2557,202110,EC-MS-SYST,SYST510,F,6.0
2558,202110,EC-MS-SYST,SYST520,F,6.0
2559,202110,EC-MS-SYST,SYST505,T,143.0
2560,202110,EC-MS-SYST,SYST510,T,143.0
2561,202110,EC-MS-SYST,SYST520,T,143.0
2562,202110,EC-MS-TCOM,TCOM514,F,9.0
2563,202110,EC-MS-TCOM,TCOM535,F,11.0
2564,202110,EC-MS-TCOM,TCOM652,F,1.0
2565,202110,EC-MS-TCOM,TCOM661,F,7.0
2566,202110,EC-MS-TCOM,TCOM514,T,140.0
2567,202110,EC-MS-TCOM,TCOM535,T,138.0
2568,202110,EC-MS-TCOM,TCOM652,T,148.0
2569,202110,EC-MS-TCOM,TCOM661,T,142.0
2570,202170,EC-MS-AIT,AIT512,F,12.0
2571,202170,EC-MS-AIT,AIT524,F,6.0
2572,202170,EC-MS-AIT,AIT542,F,14.0
2573,202170,EC-MS-AIT,AIT582,F,6.0
2574,202170,EC-MS-AIT,AIT614,F,6.0
2575,202170,EC-MS-AIT,AIT622,F,5.0
2576,202170,EC-MS-AIT,AIT636,F,6.0
2577,202170,EC-MS-AIT,AIT660,F,11.0
2578,202170,EC-MS-AIT,AIT664,F,5.0
2579,202170,EC-MS-AIT,AIT672,F,13.0
2580,202170,EC-MS-AIT,AIT677,F,8.0
2581,202170,EC-MS-AIT,AIT682,F,5.0
2582,202170,EC-MS-AIT,AIT736,F,3.0
2583,202170,EC-MS-AIT,AIT512,T,137.0
2584,202170,EC-MS-AIT,AIT524,T,143.0
2585,202170,EC-MS-AIT,AIT542,T,135.0
2586,202170,EC-MS-AIT,AIT582,T,143.0
2587,202170,EC-MS-AIT,AIT614,T,143.0
